 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
299,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,39.944,23.698,0.894,8.402,121,308,122.905,6.781,1.139,0.878,0.934
300,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,141.526,56.928,0.549,22.345,380,315,164.932,9.579,2.715,0.368,0.843
301,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,24.449,20.420,0.737,8.402,620,318,20.225,3.906,2.295,0.436,0.902
302,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,27.203,20.236,0.835,7.829,670,313,147.995,4.694,1.661,0.602,0.893
303,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.708,13.094,0.858,5.281,239,312,135.000,3.674,1.499,0.667,0.901
304,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,27.203,20.965,0.778,7.572,663,311,99.462,4.996,1.599,0.625,0.873
305,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,43.388,26.004,0.806,9.462,76,312,105.255,6.376,1.451,0.689,0.872
306,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.463,15.340,0.772,6.334,421,312,148.392,3.192,2.177,0.459,0.898
307,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,31.163,23.740,0.695,9.325,729,326,32.276,5.394,1.784,0.561,0.894
308,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,82.815,38.997,0.684,15.035,761,332,27.979,9.032,1.729,0.579,0.873
309,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,44.937,26.045,0.832,9.100,701,314,114.228,7.669,1.072,0.933,0.898
310,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,89.358,40.799,0.675,15.707,536,329,12.200,9.129,1.848,0.541,0.874
311,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,15.151,14.368,0.922,5.199,171,326,28.610,4.268,1.129,0.885,0.898
312,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,10.503,11.677,0.968,4.488,289,325,33.690,3.319,1.111,0.900,0.931
313,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,35.295,22.969,0.841,7.829,516,331,32.005,6.781,1.095,0.913,0.893
314,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,44.076,25.559,0.848,9.361,101,319,102.804,7.045,1.237,0.808,0.905
315,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,76.445,35.862,0.747,12.379,41,346,50.440,8.722,1.446,0.691,0.881
316,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,63.704,32.601,0.753,12.782,354,320,125.754,7.042,1.981,0.505,0.897
317,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,115.356,41.973,0.823,14.308,202,322,119.539,11.738,1.057,0.946,0.926
318,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,23.243,17.688,0.934,6.126,619,331,28.301,5.394,1.031,0.970,0.934
319,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,35.640,24.629,0.738,9.185,305,333,18.435,6.124,1.492,0.670,0.894
320,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,41.666,26.045,0.772,9.278,734,338,26.565,6.822,1.184,0.845,0.871
321,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,32.713,22.281,0.828,8.057,258,329,168.111,5.516,1.464,0.683,0.884
322,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,19.628,16.958,0.858,5.779,121,325,111.038,5.184,1.072,0.933,0.877
323,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,10.158,13.538,0.696,5.567,278,333,26.565,3.412,1.858,0.538,0.787
324,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,30.991,21.938,0.809,7.718,333,330,143.746,5.809,1.325,0.754,0.907
325,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,93.318,41.302,0.687,15.968,597,337,155.433,7.517,2.156,0.464,0.909
326,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,19.972,16.715,0.898,6.042,486,344,74.055,4.268,1.393,0.718,0.910
327,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,25.998,19.691,0.843,7.480,377,339,19.440,4.979,1.565,0.639,0.904
328,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.880,12.365,0.976,4.469,508,338,21.801,3.734,1.139,0.878,0.914
329,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,139.288,54.112,0.598,21.292,567,339,146.929,10.147,2.474,0.404,0.836
330,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.529,14.955,0.929,5.249,683,335,161.565,4.564,1.098,0.911,0.897
331,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,64.220,38.167,0.554,14.290,446,354,25.821,8.313,1.973,0.507,0.784
332,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,23.415,18.861,0.827,6.805,157,335,127.569,4.855,1.402,0.713,0.892
333,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,53.890,37.723,0.476,11.049,527,335,124.287,7.237,1.377,0.726,0.856
334,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,39.772,25.115,0.792,9.480,705,337,156.801,5.381,1.812,0.552,0.922
335,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,77.306,38.712,0.648,15.195,22,336,124.992,7.145,2.339,0.428,0.859
336,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,64.220,32.542,0.762,11.867,280,362,53.531,7.217,1.746,0.573,0.903
337,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.118,13.538,0.968,5.410,69,337,122.471,3.814,1.462,0.684,0.911
338,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,34.607,22.525,0.857,7.718,132,352,36.254,6.588,1.014,0.986,0.907
339,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,60.777,31.855,0.753,10.788,662,354,22.620,7.865,1.302,0.768,0.879
340,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,104.509,43.389,0.698,15.195,391,346,145.008,10.445,1.494,0.670,0.867
341,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,27.031,24.486,0.567,7.353,639,342,106.390,5.551,1.234,0.810,0.842
342,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,41.321,25.802,0.780,9.993,251,361,41.634,6.027,1.801,0.555,0.892
343,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,30.819,23.941,0.676,8.802,416,345,135.000,5.705,1.493,0.670,0.833
344,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,18.939,17.545,0.773,6.561,474,352,18.435,4.564,1.527,0.655,0.859
345,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,15.496,15.299,0.832,6.042,102,354,15.945,4.149,1.355,0.738,0.861
346,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,39.772,25.216,0.786,9.553,226,363,34.380,6.214,1.621,0.617,0.890
347,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,27.548,20.077,0.859,7.388,122,348,128.157,5.394,1.201,0.832,0.936
348,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,53.201,28.938,0.798,11.333,191,354,156.251,6.398,1.816,0.551,0.905
349,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,83.159,36.851,0.770,13.509,304,348,132.510,8.146,1.586,0.630,0.904
350,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,101.410,45.435,0.617,17.093,54,390,84.428,8.707,2.285,0.438,0.879
351,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.701,17.202,0.709,6.704,485,364,68.199,4.373,1.479,0.676,0.847
352,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,60.605,34.202,0.651,13.516,376,381,72.121,6.681,2.320,0.431,0.876
353,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,98.483,44.261,0.632,15.658,769,383,57.995,8.605,1.949,0.513,0.868
354,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,29.097,20.806,0.845,7.388,514,351,128.157,5.394,1.185,0.844,0.934
355,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,89.530,38.535,0.758,13.592,717,372,31.264,9.007,1.268,0.789,0.920
356,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,17.389,17.059,0.751,6.704,468,357,158.199,4.068,1.643,0.609,0.863
357,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,49.241,33.229,0.560,11.536,428,376,52.306,7.020,1.921,0.520,0.801
358,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,21.694,20.136,0.672,7.971,94,371,51.340,4.438,2.051,0.487,0.813
359,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,55.956,31.368,0.715,12.260,148,358,156.038,6.482,2.134,0.469,0.871
360,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,45.798,26.934,0.793,9.361,541,370,12.804,7.690,1.114,0.898,0.865
361,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,97.966,39.441,0.791,15.104,333,357,110.925,8.619,1.755,0.570,0.926
362,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,45.109,28.879,0.680,10.497,363,357,108.435,6.639,1.554,0.644,0.842
363,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,18.595,17.202,0.790,6.561,758,370,55.305,4.554,1.474,0.678,0.882
364,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,27.892,20.035,0.873,7.718,682,360,143.746,5.249,1.515,0.660,0.908
365,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,23.588,20.236,0.724,8.014,461,377,68.749,3.914,2.145,0.466,0.875
366,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,18.767,19.104,0.646,7.353,581,359,106.390,4.117,1.833,0.545,0.832
367,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,26.515,19.591,0.868,7.054,618,359,118.072,5.334,1.195,0.837,0.925
368,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,138.771,47.823,0.762,17.058,230,396,48.945,11.357,1.263,0.791,0.917
369,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,63.360,38.855,0.527,15.575,586,362,131.760,6.564,2.401,0.416,0.843
370,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,17.562,16.472,0.813,6.755,639,365,137.490,3.772,1.844,0.542,0.879
371,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,213.150,61.521,0.708,23.073,497,405,37.694,12.565,1.748,0.572,0.925
372,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,40.805,25.702,0.776,9.722,141,386,50.194,5.830,1.673,0.598,0.898
373,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,34.779,23.011,0.825,8.299,492,381,36.870,6.429,1.091,0.917,0.908
374,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,36.156,24.771,0.740,9.213,202,371,144.162,5.511,1.923,0.520,0.884
375,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,136.189,46.726,0.784,16.582,274,370,121.701,10.666,1.542,0.648,0.909
376,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,72.485,33.288,0.822,11.976,743,399,75.964,8.516,1.379,0.725,0.903
377,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,60.949,29.851,0.860,10.307,652,374,130.101,8.454,1.130,0.885,0.927
378,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.363,13.681,0.763,5.868,97,384,45.000,3.227,2.033,0.492,0.846
379,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,76.789,38.552,0.649,14.090,161,392,13.627,8.861,1.723,0.580,0.830
380,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,30.130,25.157,0.598,8.554,467,393,50.906,5.389,1.531,0.653,0.897
381,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,75.928,34.302,0.811,13.180,121,376,118.179,8.475,1.543,0.648,0.914
382,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.118,14.511,0.843,5.644,313,377,126.027,4.149,1.414,0.707,0.891
383,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,18.767,16.271,0.891,5.897,707,388,39.289,4.979,1.185,0.844,0.890
384,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,79.716,37.136,0.726,12.620,401,380,152.592,9.400,1.330,0.752,0.879
385,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,20.833,17.000,0.906,5.984,105,389,33.690,4.979,1.101,0.908,0.931
386,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.913,12.952,0.967,4.731,623,388,37.875,4.066,1.113,0.898,0.898
387,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,67.147,35.476,0.670,12.620,548,388,170.538,7.443,1.959,0.510,0.847
388,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,29.097,22.868,0.699,9.462,361,399,52.125,4.454,2.125,0.471,0.901
389,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,55.440,30.539,0.747,10.603,376,400,30.579,8.072,1.287,0.777,0.858
390,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,51.480,29.323,0.752,9.976,722,405,73.072,8.382,1.114,0.898,0.859
391,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,25.137,19.792,0.806,7.718,323,383,126.254,4.949,1.501,0.666,0.874
392,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,140.837,48.428,0.755,16.525,678,388,151.504,11.896,1.260,0.794,0.916
393,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,13.946,14.125,0.878,5.132,41,393,14.036,4.149,1.162,0.861,0.880
394,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,13.085,13.924,0.848,5.394,24,387,157.380,3.319,1.479,0.676,0.921
395,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,69.213,32.643,0.816,11.692,195,412,62.526,9.096,1.154,0.867,0.924
396,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.807,13.781,0.980,5.014,772,398,65.556,4.149,1.126,0.888,0.940
397,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,18.422,16.958,0.805,7.066,588,401,40.236,4.083,1.901,0.526,0.884
398,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,15.151,15.684,0.774,6.126,216,399,28.301,3.734,1.728,0.579,0.884
399,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,29.614,21.695,0.791,8.350,618,391,116.565,5.491,1.600,0.625,0.878
400,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,25.654,19.247,0.870,7.341,476,392,132.709,5.380,1.252,0.799,0.937
401,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,19.800,16.858,0.876,6.334,633,405,58.392,4.964,1.381,0.724,0.888
402,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,86.947,36.993,0.798,12.448,78,419,36.870,9.322,1.228,0.814,0.915
403,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,89.874,37.295,0.812,12.970,642,405,172.648,9.656,1.254,0.797,0.899
404,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,107.436,43.591,0.711,16.204,461,432,76.675,8.323,1.867,0.536,0.922
405,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,54.579,29.080,0.811,10.579,103,401,154.440,7.213,1.416,0.706,0.895
406,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,61.293,30.396,0.834,11.326,748,413,28.443,7.926,1.379,0.725,0.908
407,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,39.083,27.504,0.649,11.173,10,398,148.671,5.117,2.486,0.402,0.882
408,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,106.575,44.605,0.673,15.800,127,415,13.671,9.998,1.507,0.663,0.857
409,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,34.435,23.698,0.771,8.057,419,398,124.509,6.605,1.278,0.782,0.858
410,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,17.562,16.615,0.799,7.139,440,398,125.538,4.068,1.900,0.526,0.883
411,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.708,15.642,0.601,6.495,610,412,63.435,2.894,2.780,0.360,0.751
412,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.363,12.851,0.865,4.857,575,404,19.983,3.319,1.449,0.690,0.892
413,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,99.344,39.827,0.787,14.260,242,412,171.634,9.213,1.497,0.668,0.922
414,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,54.062,32.257,0.653,11.394,196,416,10.491,7.053,1.817,0.550,0.800
415,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,22.555,22.768,0.547,9.863,549,412,22.249,3.861,2.968,0.337,0.789
416,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,15.840,14.611,0.932,5.410,325,412,32.471,4.373,1.218,0.821,0.920
417,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,21.349,19.205,0.727,7.480,734,402,123.690,4.232,1.990,0.503,0.832
418,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,29.958,22.667,0.733,9.062,384,426,74.055,4.564,2.172,0.460,0.895
419,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,24.104,20.177,0.744,7.480,779,416,19.440,4.564,1.650,0.606,0.903
420,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,56.817,29.223,0.836,10.265,595,406,104.036,7.737,1.321,0.757,0.908
421,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,45.281,28.049,0.723,11.626,715,406,124.824,5.753,2.135,0.468,0.896
422,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,23.932,18.861,0.845,7.139,349,408,144.462,4.986,1.414,0.707,0.906
423,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,33.401,26.188,0.612,10.045,567,408,141.710,5.434,2.184,0.458,0.815
424,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,69.213,32.115,0.843,11.559,55,436,68.962,7.597,1.495,0.669,0.933
425,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,30.130,22.868,0.724,7.629,364,411,112.380,6.298,1.070,0.935,0.858
426,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,30.991,24.830,0.632,9.278,549,431,63.435,5.260,2.162,0.463,0.776
427,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,51.652,27.907,0.833,9.863,176,434,67.751,7.424,1.250,0.800,0.901
428,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,40.116,24.386,0.848,8.544,403,412,119.055,6.888,1.181,0.847,0.910
429,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,53.029,33.615,0.590,13.239,698,442,57.804,5.376,2.850,0.351,0.856
430,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.052,12.851,0.917,4.731,329,425,37.875,3.734,1.159,0.863,0.903
431,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.569,13.538,0.862,5.014,112,417,114.444,4.108,1.186,0.843,0.869
432,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,25.309,19.691,0.820,7.480,229,418,146.310,5.723,1.314,0.761,0.888
433,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,41.494,25.802,0.783,9.722,610,419,140.194,5.381,1.849,0.541,0.909
434,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,37.017,23.497,0.843,8.236,745,432,40.914,6.639,1.054,0.949,0.925
435,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,10.330,12.021,0.898,4.639,17,430,63.435,3.319,1.275,0.784,0.882
436,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,22.382,19.347,0.751,7.423,215,423,153.435,4.564,1.655,0.604,0.872
437,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.184,16.757,0.724,7.139,504,435,54.462,3.814,2.028,0.493,0.887
438,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,18.078,16.715,0.813,6.042,786,421,105.945,4.825,1.288,0.776,0.840
439,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,19.456,17.545,0.794,6.495,119,424,153.435,4.629,1.382,0.724,0.859
440,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,34.435,25.358,0.673,8.554,157,440,50.906,6.639,1.197,0.836,0.847
441,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,20.144,17.788,0.800,6.805,558,436,52.431,4.450,1.694,0.590,0.886
442,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,13.257,14.024,0.847,5.014,664,423,114.444,4.149,1.240,0.806,0.856
443,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,20.833,18.719,0.747,7.971,92,426,141.340,3.913,2.260,0.443,0.874
444,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,25.137,18.962,0.879,6.561,419,425,108.435,5.809,1.055,0.948,0.885
445,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,49.069,30.438,0.666,11.947,265,426,159.677,6.081,1.993,0.502,0.884
446,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,49.069,28.250,0.773,10.027,639,426,114.444,6.921,1.254,0.797,0.882
447,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,10.158,12.264,0.849,5.014,359,434,24.444,2.905,1.503,0.665,0.901
